report_date,total_purchase,total_redeem,active_users,purchase_users,redeem_users,purchase_user_ratio,redeem_user_ratio,total_balance,avg_balance,year,month,day,day_of_week,is_weekend,mfd_daily_yield,Interest_O_N,shibor_spread_1M_O_N,net_flow,total_purchase_lag_1,total_purchase_lag_2,total_purchase_lag_3,total_purchase_lag_7,total_purchase_roll_7d_avg,total_purchase_roll_7d_std,total_purchase_roll_14d_avg,total_purchase_roll_14d_std,total_purchase_momentum_7v30,total_redeem_lag_1,total_redeem_lag_2,total_redeem_lag_3,total_redeem_lag_7,total_redeem_roll_7d_avg,total_redeem_roll_7d_std,total_redeem_roll_14d_avg,total_redeem_roll_14d_std,total_redeem_momentum_7v30,active_users_lag_1,active_users_lag_2,active_users_lag_3,active_users_lag_7,active_users_roll_7d_avg,active_users_roll_7d_std,active_users_roll_14d_avg,active_users_roll_14d_std,active_users_momentum_7v30
20140531,58726918,39989340,3294,2226,222,0.6757741347905283,0.06739526411657559,6287509446,1908776.3952641166,2014,5,31,7,1,1.2376,2.57,1.2910000000000004,18737578,54720238,120099155,82116154,37714380,75487722.85714285,29553438.55887521,75230548.57142857,24485526.513842948,1.0034184821272452,74636706,88514021,76974169,51609270,89432846.28571428,32938864.021577984,81227152.78571428,37304964.13048225,1.1010215576760087,3250,3348,3224,3361,3315.8571428571427,58.28501400139533,3304.6428571428573,57.69896298609124,1.003393494001945
20140601,67588896,45103844,3352,2292,254,0.6837708830548926,0.07577565632458234,7110410940,2121244.313842482,2014,6,1,1,1,1.2364,0.0,0.0,22485052,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20140602,47606746,39245470,3317,2216,237,0.6680735604461863,0.07145010551703346,6970131977,2101336.140186916,2014,6,2,2,0,1.2305,0.0,0.0,8361276,67588896,0,0,0,67588896.0,0.0,67588896.0,0.0,1.0,45103844,0,0,0,45103844.0,0.0,45103844.0,0.0,1.0,3352,0,0,0,3352.0,0.0,3352.0,0.0,1.0
20140603,68230126,116572099,3353,2243,309,0.6689531762600656,0.0921562779600358,6513389025,1942555.6292872054,2014,6,3,3,0,1.2473,2.521,1.1950000000000003,-48341973,47606746,67588896,0,0,57597821.0,14129513.767686771,57597821.0,14129513.767686771,1.0,39245470,45103844,0,0,42174657.0,4142495.982126959,42174657.0,4142495.982126959,1.0,3317,3352,0,0,3334.5,24.748737341529164,3334.5,24.748737341529164,1.0
20140604,83126703,89077982,3470,2310,320,0.6657060518731989,0.09221902017291066,7058817564,2034241.3729106628,2014,6,4,4,0,1.2611,2.561,1.37,-5951279,68230126,47606746,67588896,0,61141922.666666664,11726190.750905996,61141922.666666664,11726190.750905996,1.0,116572099,39245470,45103844,0,66973804.333333336,43053144.62222348,66973804.333333336,43053144.62222348,1.0,3353,3317,3352,0,3340.6666666666665,20.502032419575706,3340.6666666666665,20.502032419575706,1.0
20140605,114855418,130374054,3281,2229,263,0.6793660469369095,0.08015848826577263,6368447167,1941007.9753124048,2014,6,5,5,0,1.2818,2.576,1.302,-15518636,83126703,68230126,47606746,0,66638117.75,14577437.175099937,66638117.75,14577437.175099937,1.0,89077982,116572099,39245470,0,72499848.75,36849208.61413379,72499848.75,36849208.61413379,1.0,3470,3353,3317,0,3373.0,66.79820356865902,3373.0,66.79820356865902,1.0
20140606,98290310,77076032,3412,2319,320,0.6796600234466589,0.09378663540445487,6772693054,1984962.7942555686,2014,6,6,6,0,1.2476,2.5808,1.4032,21214278,114855418,83126703,68230126,0,76281577.8,24987153.99210601,76281577.8,24987153.99210601,1.0,130374054,89077982,116572099,0,84074689.8,41088719.35555779,84074689.8,41088719.35555779,1.0,3281,3470,3353,0,3354.6,70.98802715951477,3354.6,70.98802715951477,1.0
20140607,46857279,45293247,3408,2278,265,0.6684272300469484,0.07775821596244131,6943883247,2037524.4269366197,2014,6,7,7,1,1.2474,2.5808,1.4032,1564032,98290310,114855418,83126703,0,79949699.83333333,24087694.103187382,79949699.83333333,24087694.103187382,1.0,77076032,130374054,89077982,0,82908246.83333333,36861766.39542316,82908246.83333333,36861766.39542316,1.0,3412,3281,3470,0,3364.1666666666665,67.67988376664572,3364.1666666666665,67.67988376664572,1.0
20140608,86068633,51428704,3442,2298,255,0.6676350958744915,0.07408483439860546,6717439060,1951609.2562463684,2014,6,8,1,1,1.2473,2.5808,1.4032,34639929,46857279,98290310,114855418,67588896,75222211.14285715,25297395.47668894,75222211.14285715,25297395.47668894,1.0,45293247,77076032,130374054,45103844,77534675.42857143,36530148.357032634,77534675.42857143,36530148.357032634,1.0,3408,3412,3281,3352,3370.4285714285716,63.965764652812965,3370.4285714285716,63.965764652812965,1.0
20140609,120321256,65958728,3427,2318,272,0.6763933469506858,0.07936971111759557,6587719817,1922299.3338196673,2014,6,9,2,0,1.2719,2.58,1.5809999999999995,54362528,86068633,46857279,98290310,47606746,77862173.57142857,25332261.588361543,76578013.875,23732703.675185762,1.0167693001090983,51428704,45293247,77076032,39245470,78438226.85714285,35662208.089033924,74271429.0,35057181.77924582,1.0561022981952166,3442,3408,3412,3317,3383.285714285714,68.52667190156518,3379.375,64.40039374325073,1.001157230045708
20140610,102256504,61160819,3361,2229,285,0.6631954775364475,0.08479619160963998,6355558302,1890972.4195180007,2014,6,10,3,0,1.2628,2.57,1.589,41095685,120321256,86068633,46857279,68230126,88249960.71428572,25762960.47350463,81438374.1111111,26560195.50738161,1.0836409945252734,65958728,51428704,45293247,116572099,82254406.57142857,32011668.76597129,73347795.55555555,32909848.58173107,1.1214298391439306,3427,3442,3408,3353,3399.0,63.1981012372998,3384.6666666666665,62.29767250869021,1.0042347843214496
20140611,89806308,49267004,3300,2263,289,0.6857575757575758,0.08757575757575757,7401346953,2242832.41,2014,6,11,4,0,1.2723,2.592,1.7890000000000001,40539304,102256504,120321256,86068633,83126703,93110871.85714285,24536948.55726825,83520187.1,25892098.670328535,1.1148307384136937,61160819,65958728,51428704,89077982,74338509.42857143,28801293.5272909,72129097.9,31266125.132461786,1.030631348414125,3361,3427,3442,3470,3400.1428571428573,62.29346828100191,3382.3,59.20970265833887,1.0052753620739903
20140612,98724304,91817646,3391,2277,274,0.6714833382483043,0.08080212326747273,6622885932,1953077.5381893248,2014,6,12,5,0,1.2625,2.597,2.1220000000000003,6906658,89806308,102256504,120321256,114855418,94065101.14285715,24211683.497924995,84091652.63636364,24636416.087783366,1.1186021227293694,49267004,61160819,65958728,130374054,68651226.85714285,29331436.788626287,70050725.72727273,30452084.69860348,0.9800216363842035,3300,3361,3427,3281,3375.8571428571427,63.64335150254259,3374.818181818182,61.40817239068132,1.0003078568927233
20140613,49225430,53074661,3405,2296,264,0.674302496328928,0.07753303964757709,6437898343,1890719.0434654918,2014,6,13,6,0,1.2801,2.6,2.214,-3849231,98724304,89806308,102256504,98290310,91760656.28571428,22618323.472973872,85311040.25,23866678.15672981,1.0756011885075365,91817646,49267004,61160819,77076032,63143168.571428575,16716278.230888257,71864635.75,29707070.18420464,0.8786403480995668,3391,3300,3361,3412,3391.5714285714284,47.96824346327872,3376.1666666666665,58.73644266526276,1.004562796634673
20140614,55058400,69746819,3560,2379,281,0.6682584269662921,0.07893258426966292,7301101743,2050871.2761235954,2014,6,14,7,1,1.2678,2.6,2.214,-14688419,49225430,98724304,89806308,46857279,84751387.71428572,27362478.922093313,82535224.07692307,24946285.353357665,1.0268511252274202,53074661,91817646,49267004,45293247,59714401.28571428,15819601.72831168,70419253.07692307,28915847.234397694,0.8479840196612813,3405,3391,3300,3408,3390.5714285714284,47.54246222363449,3378.3846153846152,56.80161156977046,1.0036072900436843
20140615,47716407,34960464,3377,2278,226,0.6745632217944921,0.06692330470832099,7004403214,2074149.604382588,2014,6,15,1,1,1.2677,2.6,2.214,12755943,55058400,49225430,98724304,86068633,85922976.42857143,25587540.00131878,80572593.78571428,25067378.20246183,1.0664044979994896,69746819,53074661,91817646,51428704,63207768.71428572,14769412.058817843,70371222.07142857,27782028.675579336,0.8982047895960686,3560,3405,3391,3442,3412.285714285714,80.2739357569116,3391.3571428571427,73.03593124447221,1.006171149350239
20140616,100389106,201966370,3348,2195,278,0.6556152927120669,0.08303464755077658,6427483905,1919798.0600358422,2014,6,16,2,0,1.2581,2.6,2.4579999999999997,-101577264,47716407,55058400,49225430,120321256,80444087.0,29376652.708073005,79153130.28571428,26387058.56811935,1.0163096103669662,34960464,69746819,53074661,65958728,60855163.0,17931507.549232405,69646694.92857143,28611545.227216452,0.8737695745995141,3377,3560,3405,3427,3403.0,80.02291338527147,3393.1428571428573,72.30156625908238,1.0029050185247557
20140617,87667560,192557111,3416,2304,325,0.6744730679156908,0.09514051522248243,7171867505,2099492.829332553,2014,6,17,3,0,1.2436,2.6,2.3409999999999997,-104889551,100389106,47716407,55058400,102256504,77596637.0,25589013.661213733,82923298.85714285,25280568.832821958,0.9357639899695811,201966370,34960464,69746819,61160819,80284826.14285715,56528720.538475536,81269616.35714285,44145769.43065753,0.9878824306250198,3348,3377,3560,3361,3391.714285714286,81.62865976627387,3395.3571428571427,70.23543609543889,0.9989271063426949
20140618,132827112,154588453,3515,2382,342,0.6776671408250355,0.0972972972972973,7326126972,2084246.6492176387,2014,6,18,4,0,1.2244,2.639,2.3330000000000006,-21761341,87667560,100389106,47716407,89806308,75512502.14285715,23775669.79013642,84311687.0,24943050.62604106,0.8956350516726957,192557111,201966370,34960464,49267004,99055725.0,69457288.15227643,86697117.21428572,52668242.45836956,1.1425492355780182,3416,3348,3377,3300,3399.5714285714284,80.82255696453625,3399.8571428571427,69.32516153589562,0.9999159628555822
20140619,167045053,96105271,3538,2368,372,0.6693046919163369,0.10514414923685698,6407280765,1810989.4756924817,2014,6,19,5,0,1.193,2.698,2.5349999999999997,70939782,132827112,87667560,100389106,98724304,81658331.28571428,32166100.038291067,87861716.21428572,28098630.463300623,0.9293960419183935,154588453,192557111,201966370,91817646,114101646.28571428,68271758.64851308,91376436.57142857,55717894.83991361,1.2486987955206759,3515,3416,3348,3391,3430.285714285714,77.45905216244752,3403.0714285714284,73.73076206526879,1.0079969775203073
20140620,93067502,75211539,3526,2311,324,0.6554169030062393,0.09188882586500284,6493980010,1841741.3528077141,2014,6,20,6,0,1.2332,2.759,2.6759999999999997,17855963,167045053,132827112,87667560,49225430,91418438.28571428,45717930.3809568,91589547.28571428,34652912.172366716,0.9981317846296781,96105271,154588453,192557111,53074661,114714164.14285715,68057408.09735341,88928666.35714285,54614702.91874223,1.2899570952988118,3538,3515,3416,3405,3451.285714285714,84.62803768199271,3421.4285714285716,72.98968766541272,1.0087265135699373
20140621,51354214,42225828,3460,2292,261,0.6624277456647398,0.0754335260115607,7303289457,2110777.2997109825,2014,6,21,7,1,1.1774,2.759,2.6759999999999997,9128386,93067502,167045053,132827112,55058400,97681591.42857143,41810395.042794734,91216489.57142857,34603303.42912429,1.0708764598102656,75211539,96105271,154588453,69746819,117876575.28571428,65168867.71739219,88795488.28571428,54648091.95478209,1.3275063582783255,3526,3538,3515,3560,3468.5714285714284,85.94544227368344,3429.5714285714284,78.04112750606302,1.0113716832590494
20140622,46551286,82947929,3450,2273,284,0.658840579710145,0.08231884057971015,6315753766,1830653.2655072464,2014,6,22,1,1,1.1773,2.759,2.6759999999999997,-36396643,51354214,93067502,167045053,47716407,97152422.0,42458183.56860282,91537699.21428572,34178118.1673883,1.0613378185590012,42225828,75211539,96105271,34960464,113945005.14285715,69258271.87136696,88576386.92857143,54841728.63267437,1.2864038497612589,3460,3526,3538,3377,3454.285714285714,75.94452862827855,3433.285714285714,78.1728150381514,1.0061165896891773
20140623,61235370,143721974,3508,2334,346,0.6653363740022805,0.09863169897377423,6864383706,1956779.8477765108,2014,6,23,2,0,1.1818,2.755,2.771,-82486604,46551286,51354214,93067502,100389106,96985976.14285715,42685957.03413048,88715031.57142857,36234483.41752456,1.0932304754326696,82947929,42225828,75211539,201966370,120800357.28571428,62147055.91644365,90827760.14285715,53837194.20998734,1.329993793700463,3450,3460,3526,3348,3464.714285714286,68.17798834842584,3433.8571428571427,78.27059290874007,1.0089861463576986
20140624,81325145,131451075,3517,2335,307,0.663918112027296,0.08729030423656525,6947894034,1975517.2118282628,2014,6,24,3,0,1.1875,2.971,2.667,-50125930,61235370,46551286,51354214,87667560,91392585.28571428,44684202.96053468,84494611.14285715,35707144.67193192,1.0816380364328153,143721974,82947929,42225828,192557111,112479729.28571428,52640903.44834802,96382277.71428572,55071392.14676431,1.16701671669503,3508,3450,3460,3416,3487.5714285714284,45.613803257556256,3439.6428571428573,80.68133626792512,1.0139341709064478
20140625,88779754,133408466,3497,2344,343,0.6702888189877038,0.09808407206176722,6552059043,1873622.8318558764,2014,6,25,4,0,1.1376,2.995,2.497,-44628712,81325145,61235370,46551286,132827112,90486526.0,44836367.12504732,82999514.07142857,35342574.687793896,1.090205491108396,131451075,143721974,82947929,154588453,103750295.57142857,40907399.69805903,101403010.28571428,54816840.365913205,1.0231480828734822,3517,3508,3450,3515,3502.0,33.59067330872269,3450.785714285714,79.75170947907739,1.0148413404814638
20140626,77771416,151135668,3529,2348,354,0.6653442901671862,0.1003117030320204,6244182569,1769391.4902238594,2014,6,26,5,0,1.1175,2.974,2.061,-73364252,88779754,81325145,61235370,167045053,84194046.28571428,40814253.31708244,82926188.78571428,35328428.376276664,1.0152889879369256,133408466,131451075,143721974,96105271,100724583.14285715,37129270.51279905,107413114.71428572,53251222.38451689,0.9377307734793858,3497,3517,3508,3538,3499.4285714285716,33.115238903245846,3464.8571428571427,67.5458330353514,1.0099777356312363
20140627,72908726,130116349,3436,2264,341,0.6589057043073341,0.09924330616996507,6439849864,1874228.7147846334,2014,6,27,6,0,1.1403,2.885,2.127,-57207623,77771416,88779754,81325145,93067502,71440669.57142857,18408513.365138117,81429553.92857143,35050408.18987607,0.8773309704495625,151135668,133408466,131451075,75211539,108586068.42857143,41550802.53616058,111650116.28571428,54265102.38546455,0.9725566980216849,3529,3497,3517,3526,3498.1428571428573,31.503590120432175,3474.714285714286,65.99000923383268,1.0067425893187518
20140628,35904857,92162850,3398,2265,280,0.6665685697469099,0.0824014125956445,6599965601,1942308.8878752207,2014,6,28,7,1,1.1247,2.885,2.127,-56257993,72908726,77771416,88779754,51354214,68560844.42857143,15862018.286338111,83121217.92857143,33930176.28662303,0.824829642023386,130116349,151135668,133408466,42225828,116429612.71428572,39323149.68430635,117153094.0,51714509.55178295,0.9938244799090472,3436,3529,3497,3460,3485.285714285714,36.24782423683886,3476.9285714285716,63.95967995026754,1.0024035992357787
20140629,54286078,98769015,3644,2391,277,0.6561470911086718,0.07601536772777168,6805295288,1867534.3819978046,2014,6,29,1,1,1.1245,2.885,2.127,-44482937,35904857,72908726,77771416,46551286,66353793.428571425,19347134.19824805,81753107.71428572,35498643.58011446,0.8116363436661946,92162850,130116349,151135668,82947929,123563473.0,25833734.325621996,118754239.07142857,50465786.23537255,1.0404973663776227,3398,3436,3529,3450,3476.4285714285716,48.842799342575,3465.3571428571427,62.41006716481311,1.003194888178914
20140630,100823143,119652402,3511,2262,359,0.6442608943320991,0.10225007120478496,6483224518,1846546.4306465394,2014,6,30,2,0,1.1234,2.913,2.0909999999999997,-18829259,54286078,35904857,72908726,61235370,67458763.71428572,18215439.193123553,82222369.92857143,35054743.86399631,0.8204429496849674,98769015,92162850,130116349,143721974,125823628.14285715,22112121.862040073,123311992.71428572,44889206.62570191,1.0203681359232504,3644,3398,3436,3508,3504.1428571428573,77.80194635831967,3484.4285714285716,73.19595857455761,1.0056578246074372
20130701,12324743,2453308,143,103,13,0.7202797202797203,0.09090909090909091,95475274,667659.2587412588,2013,7,1,2,0,1.5787,4.456,2.4239999999999995,9871435,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20130702,6771699,1740037,149,102,16,0.6845637583892618,0.10738255033557047,50691866,340213.8657718121,2013,7,2,3,0,1.5461,3.786,2.014,5031662,12324743,0,0,0,12324743.0,0.0,12324743.0,0.0,1.0,2453308,0,0,0,2453308.0,0.0,2453308.0,0.0,1.0,143,0,0,0,143.0,0.0,143.0,0.0,1.0
20130703,4494336,669466,163,118,12,0.7239263803680982,0.0736196319018405,68191194,418350.8834355828,2013,7,3,4,0,1.467,3.4,1.8000000000000003,3824870,6771699,12324743,0,0,9548221.0,3926595.0686272704,9548221.0,3926595.0686272704,1.0,1740037,2453308,0,0,2096672.5,504358.76092370995,2096672.5,504358.76092370995,1.0,149,143,0,0,146.0,4.242640687119285,146.0,4.242640687119285,1.0
20130704,3036775,1313151,161,119,17,0.7391304347826086,0.10559006211180125,69490721,431619.3850931677,2013,7,4,5,0,1.4223,3.348,1.7540000000000004,1723624,4494336,6771699,12324743,0,7863592.666666667,4027777.585827243,7863592.666666667,4027777.585827243,1.0,669466,1740037,2453308,0,1620937.0,897865.0665556601,1620937.0,897865.0665556601,1.0,163,149,143,0,151.66666666666666,10.263202878893768,151.66666666666666,10.263202878893768,1.0
20130705,2514478,1535175,165,131,12,0.793939393939394,0.07272727272727272,85346964,517254.32727272727,2013,7,5,6,0,1.3845,3.38,1.4085,979303,3036775,4494336,6771699,0,6656888.25,4079199.7234841194,6656888.25,4079199.7234841194,1.0,1313151,669466,1740037,0,1543990.5,749082.22108324,1543990.5,749082.22108324,1.0,161,163,149,0,154.0,9.591663046625442,154.0,9.591663046625442,1.0
20130706,21584852,270679,155,115,8,0.7419354838709677,0.05161290322580645,129782838,837308.6322580645,2013,7,6,7,1,1.3674,3.38,1.4085,21314173,2514478,3036775,4494336,0,5828406.2,3988961.6849395405,5828406.2,3988961.6849395405,1.0,1535175,1313151,669466,0,1542227.4,648736.2122352197,1542227.4,648736.2122352197,1.0,165,161,163,0,156.2,9.654014708917737,156.2,9.654014708917737,1.0
